name,link,region,district,region_historical,elevation,coordinate_x,coordinate_y,area,population,first_mentioned
Trnava,/wiki/Trnava,Trnavský kraj,Trnava,Trnava a okolie(Dolné Považie),146,48.3777497,17.5862106,71.54,65033,1211
Trnavá Hora,/wiki/Trnav%C3%A1_Hora,Banskobystrický kraj,Žiar nad Hronom,Tekov,288,48.591568,18.952703,24.55,1248,1388
Trnava pri Laborci,/wiki/Trnava_pri_Laborci,Košický kraj,Michalovce,Zemplín,176,48.818333,21.932222,15.94,570,1249
Trnávka,/wiki/Trn%C3%A1vka_(okres_Dunajsk%C3%A1_Streda),Trnavský kraj,Dunajská Streda,undefined,122,48.013889,17.405556,7.97,504,1275
Trnávka,/wiki/Trn%C3%A1vka_(okres_Trebi%C5%A1ov),Košický kraj,Trebišov,Zemplín,177,48.7051,21.6201,6.02,190,1259
Trnkov,/wiki/Trnkov,Prešovský kraj,Prešov,Šariš,305,49.033333,21.35,1.79,247,1330
Trnovec,/wiki/Trnovec_(okres_Skalica),Trnavský kraj,Skalica,Záhorie,180,48.8,17.188333,2.53,300,1548
Trnovec nad Váhom,/wiki/Trnovec_nad_V%C3%A1hom,Nitriansky kraj,Šaľa,undefined,116,48.148222,17.928486,32.54,2703,1113
Trnovo,/wiki/Trnovo,Žilinský kraj,Martin,Turiec,460,49.0150203,18.8603639,7.44,275,1256
Tročany,/wiki/Tro%C4%8Dany,Prešovský kraj,Bardejov,Horný Šariš,345,49.1824,21.322,8.47,294,1270
Trpín,/wiki/Trp%C3%ADn_(okres_Krupina),Banskobystrický kraj,Krupina,Hont,397,48.2959,19.1391,6.36,110,1135
Trstená,/wiki/Trsten%C3%A1,Žilinský kraj,Tvrdošín,Orava,607,49.361667,19.610556,82.54,7360,1371
Trstená na Ostrove,/wiki/Trsten%C3%A1_na_Ostrove,Trnavský kraj,Dunajská Streda,Podunajsko,116,47.916667,17.5,6.25,573,1250
Trstené,/wiki/Trsten%C3%A9,Žilinský kraj,Liptovský Mikuláš,Liptov,640,49.1122,19.6191,3.94,222,1269
Trstené pri Hornáde,/wiki/Trsten%C3%A9_pri_Horn%C3%A1de,Košický kraj,Košice-okolie,Abov,204,48.5725,21.336944,12.92,1559,1215
Trstice,/wiki/Trstice,Trnavský kraj,Galanta,undefined,111,48.016667,17.816667,20.27,3775,1554
Trstín,/wiki/Trst%C3%ADn,Trnavský kraj,Trnava,undefined,236,48.527778,17.463889,26.19,1439,1256
Trsťany,/wiki/Trs%C5%A5any,Košický kraj,Košice-okolie,Abov,249,48.761111,21.406667,6.59,297,1288
Tŕnie,/wiki/T%C5%95nie,Banskobystrický kraj,Zvolen,Podpoľanie,516,48.606,19.0317,12.29,422,1393
Tuhár,/wiki/Tuh%C3%A1r,Banskobystrický kraj,Lučenec,Novohrad,384,48.4285,19.5079,19.24,344,1573
Tuhrina,/wiki/Tuhrina,Prešovský kraj,Prešov,Šariš,490,48.8978,21.4063,13.26,490,1397
Tuchyňa,/wiki/Tuchy%C5%88a,Trenčiansky kraj,Ilava,Biele Karpaty,275,49.0408,18.2171,5.54,792,1243
Tulčík,/wiki/Tul%C4%8D%C3%ADk,Prešovský kraj,Prešov,undefined,260,49.089,21.3124,12.81,1320,1248
Tupá,/wiki/Tup%C3%A1,Nitriansky kraj,Levice,Hont,130,48.1076,18.8898,11.97,571,1332
Turá,/wiki/Tur%C3%A1,Nitriansky kraj,Levice,Tekov,152,48.1561,18.5817,9.29,204,1276
Turany,/wiki/Turany,Žilinský kraj,Martin,Turiec,406,49.116667,19.033333,46.75,4278,1319
Turany nad Ondavou,/wiki/Turany_nad_Ondavou,Prešovský kraj,Stropkov,undefined,176,49.1007,21.6535,9.6,366,1567
Turcovce,/wiki/Turcovce,Prešovský kraj,Humenné,Zemplín,226,49.0527,21.8464,10.01,310,1557
Turček,/wiki/Tur%C4%8Dek_(okres_Tur%C4%8Dianske_Teplice),Žilinský kraj,Turčianske Teplice,Turiec,674,48.7631,18.9129,53.01,617,1371
Turčianky,/wiki/Tur%C4%8Dianky,Trenčiansky kraj,Partizánske,undefined,230,48.5811,18.3208,3.73,144,1293
Turčianska Štiavnička,/wiki/Tur%C4%8Dianska_%C5%A0tiavni%C4%8Dka,Žilinský kraj,Martin,Turiec,430,49.082786,19.023239,14.07,940,1477
Turčianske Jaseno,/wiki/Tur%C4%8Dianske_Jaseno,Žilinský kraj,Martin,Turiec,452,49.0247714,18.9933942,20.47,410,1249
Turčianske Kľačany,/wiki/Tur%C4%8Dianske_K%C4%BEa%C4%8Dany,Žilinský kraj,Martin,Turiec,410,49.115833,18.948333,12.21,989,1374
Turčianske Teplice,/wiki/Tur%C4%8Dianske_Teplice,Žilinský kraj,Turčianske Teplice,Turiec,518,48.858889,18.863611,33.48,6330,1281
Turčiansky Ďur,/wiki/Tur%C4%8Diansky_%C4%8Eur,Žilinský kraj,Martin,Turiec,457,48.953,18.8415,0.93,172,1249
Turčiansky Peter,/wiki/Tur%C4%8Diansky_Peter,Žilinský kraj,Martin,Turiec,419,49.0305556,18.8894444,4.62,512,1309
Turčok,/wiki/Tur%C4%8Dok,Banskobystrický kraj,Revúca,Gemer,336,48.6407,20.1487,14.78,282,1427
Turecká,/wiki/Tureck%C3%A1_(obec),Banskobystrický kraj,Banská Bystrica,Horehronie,610,48.8485,19.0878,10.16,147,1563
Tureň,/wiki/Ture%C5%88,Bratislavský kraj,Senec,undefined,120,48.191111,17.389444,5.3,1161,1252
Turie,/wiki/Turie,Žilinský kraj,Žilina,Horné Považie,446,49.149167,18.752778,27.2,2036,1386
Turík,/wiki/Tur%C3%ADk,Žilinský kraj,Ružomberok,Liptov,500,49.1071242,19.3825883,8.27,254,1278
Turnianska Nová Ves,/wiki/Turnianska_Nov%C3%A1_Ves,Košický kraj,Košice-okolie,Abov,172,48.5775,20.887222,6.42,321,1406
Turňa nad Bodvou,/wiki/Tur%C5%88a_nad_Bodvou,Košický kraj,Košice-okolie,Abov,190,48.6013,20.8783,23.21,3646,1198
Turová,/wiki/Turov%C3%A1_(okres_Zvolen),Banskobystrický kraj,Zvolen,Podpoľanie,335,48.5986,19.0531,6.98,424,1424
Turzovka,/wiki/Turzovka,Žilinský kraj,Čadca,Kysuce,522,49.405,18.625278,34.91,7515,1580
Tušice,/wiki/Tu%C5%A1ice,Košický kraj,Michalovce,Zemplín,108,48.7255,21.7488,6.23,669,1221
Tušická Nová Ves,/wiki/Tu%C5%A1ick%C3%A1_Nov%C3%A1_Ves,Košický kraj,Michalovce,Zemplín,108,48.7169,21.7517,4.33,532,1342
Tužina,/wiki/Tu%C5%BEina_(okres_Prievidza),Trenčiansky kraj,Prievidza,Stredné Slovensko,361,48.898333,18.6125,48.19,1204,1393
Tvarožná,/wiki/Tvaro%C5%BEn%C3%A1_(okres_Ke%C5%BEmarok),Prešovský kraj,Kežmarok,Spiš,676,49.085556,20.475833,35,721,1268
Tvrdomestice,/wiki/Tvrdomestice,Nitriansky kraj,Topoľčany,undefined,234,48.638,18.134,8.79,451,1280
Tvrdošín,/wiki/Tvrdo%C5%A1%C3%ADn,Žilinský kraj,Tvrdošín,Orava,592,49.336944,19.550278,56.55,9201,1111
Tvrdošovce,/wiki/Tvrdo%C5%A1ovce,Nitriansky kraj,Nové Zámky,undefined,120,48.095,18.0638,55.56,5082,1221
Ťapešovo,/wiki/%C5%A4ape%C5%A1ovo,Žilinský kraj,Námestovo,Orava,670,49.379444,19.438333,6.72,750,1580
Ubľa,/wiki/Ub%C4%BEa,Prešovský kraj,Snina,Zemplín,224,48.898333,22.391389,29,773,1414
Úbrež,/wiki/%C3%9Abre%C5%BE,Košický kraj,Sobrance,Zemplín,130,48.787,22.1276,17.42,852,1337
Udavské,/wiki/Udavsk%C3%A9,Prešovský kraj,Humenné,Zemplín,165,48.9739,21.9656,13.2,1221,1317
Udiča,/wiki/Udi%C4%8Da,Trenčiansky kraj,Považská Bystrica,Horné Považie,282,49.1649,18.3992,22.14,2241,1321
Údol,/wiki/%C3%9Adol,Prešovský kraj,Stará Ľubovňa,undefined,519,49.2919,20.8084,13.07,369,1427
Uhliská,/wiki/Uhlisk%C3%A1_(okres_Levice),Nitriansky kraj,Levice,Hont,610,48.4019,18.7529,14.1,184,1554
Úhorná,/wiki/%C3%9Ahorn%C3%A1,Košický kraj,Gelnica,Spiš,713,48.7058947,20.6769342,8.83,139,1383
Uhorská Ves,/wiki/Uhorsk%C3%A1_Ves,Žilinský kraj,Liptovský Mikuláš,Liptov,607,49.0584,19.6832,4.45,500,1230
Uhorské,/wiki/Uhorsk%C3%A9,Banskobystrický kraj,Poltár,Novohrad,279,48.4711,19.7495,24.61,516,1332
Uhrovec,/wiki/Uhrovec,Trenčiansky kraj,Bánovce nad Bebravou,Horná Nitra,258,48.75,18.333333,22.95,1514,1258
Uhrovské Podhradie,/wiki/Uhrovsk%C3%A9_Podhradie,Trenčiansky kraj,Bánovce nad Bebravou,Horná Nitra,340,48.7636,18.3797,12.52,35,1481
Ulič,/wiki/Uli%C4%8D,Prešovský kraj,Snina,Zemplín,245,48.961111,22.424167,25.15,841,1451
Uličské Krivé,/wiki/Uli%C4%8Dsk%C3%A9_Kriv%C3%A9,Prešovský kraj,Snina,Zemplín,285,48.991111,22.436944,19.09,243,1478
Uloža,/wiki/Ulo%C5%BEa,Prešovský kraj,Levoča,Spiš,900,49.04442,20.64481,6.84,203,1280
Úľany nad Žitavou,/wiki/%C3%9A%C4%BEany_nad_%C5%BDitavou,Nitriansky kraj,Nové Zámky,Nitriansky región,126,48.106667,18.2375,8.4,1533,1284
Unín,/wiki/Un%C3%ADn_(okres_Skalica),Trnavský kraj,Skalica,Záhorie,269,48.728678,17.214789,22.73,1223,1392
Uňatín,/wiki/U%C5%88at%C3%ADn,Banskobystrický kraj,Krupina,Hont,304,48.294444,19.06325,12.99,184,1311
Urmince,/wiki/Urmince,Nitriansky kraj,Topoľčany,Marhat,199,48.534,18.0978,10.91,1409,1156
Utekáč,/wiki/Utek%C3%A1%C4%8D,Banskobystrický kraj,Poltár,Malohont,402,48.602778,19.804722,26.88,923,1536
Uzovce,/wiki/Uzovce,Prešovský kraj,Sabinov,undefined,393,49.0921,21.1809,5.54,539,1280
Uzovská Panica,/wiki/Uzovsk%C3%A1_Panica,Banskobystrický kraj,Rimavská Sobota,Gemer,191,48.4183,20.1413,20.86,824,1427
Uzovské Pekľany,/wiki/Uzovsk%C3%A9_Pek%C4%BEany,Prešovský kraj,Sabinov,Šariš,480,49.0864,21.0235,9.95,483,1337
Uzovský Šalgov,/wiki/Uzovsk%C3%BD_%C5%A0algov,Prešovský kraj,Sabinov,Horná Torysa,365,49.0903,21.0609,6.43,632,1314
Vaďovce,/wiki/Va%C4%8Fovce,Trenčiansky kraj,Nové Mesto nad Váhom,Kopanice,228,48.7378,17.7226,11.11,726,1392
Vagrinec,/wiki/Vagrinec,Prešovský kraj,Svidník,undefined,269,49.3142,21.6264,5.53,121,1548
Váhovce,/wiki/V%C3%A1hovce,Trnavský kraj,Galanta,undefined,123,48.251389,17.780278,15.98,2095,1259
Vajkovce,/wiki/Vajkovce,Košický kraj,Košice-okolie,Abov,209,48.7837,21.321,3.89,964,1630
Valaliky,/wiki/Valaliky,Košický kraj,Košice-okolie,Abov,190,48.6423,21.2919,8.63,4583,1961
Valaská,/wiki/Valask%C3%A1,Banskobystrický kraj,Brezno,Horehronie,470,48.8151,19.5744,63.31,3627,1470
Valaská Belá,/wiki/Valask%C3%A1_Bel%C3%A1,Trenčiansky kraj,Prievidza,undefined,482,48.8866,18.3966,64.77,2079,1324
Valaská Dubová,/wiki/Valask%C3%A1_Dubov%C3%A1,Žilinský kraj,Ružomberok,Liptov[1],662,49.141944,19.2925,12.79,786,1323
Valaškovce (vojenský obvod),/wiki/Vala%C5%A1kovce_(vojensk%C3%BD_obvod),Prešovský kraj,Humenné,Horný Zemplín,548,48.9139,22.075,119.23,0,1933
Valča,/wiki/Val%C4%8Da,Žilinský kraj,Martin,Turiec,480,49,18.844444,32.23,1763,1252
Valentovce,/wiki/Valentovce,Prešovský kraj,Medzilaborce,undefined,338,49.177961,21.952242,2.21,44,1808
Valice,/wiki/Valice,Banskobystrický kraj,Rimavská Sobota,Gemer,213,48.449,20.1965,5.34,317,1247
Valkovce,/wiki/Valkovce,Prešovský kraj,Svidník,undefined,220,49.172,21.5291,6.66,206,1382
Vaľkovňa,/wiki/Va%C4%BEkov%C5%88a,Banskobystrický kraj,Brezno,Horehronie,717,48.8346,20.0684,14.85,437,1612
Vaniškovce,/wiki/Vani%C5%A1kovce,Prešovský kraj,Bardejov,Šariš,400,49.1635,21.3003,4.8,371,1345
Vápeník,/wiki/V%C3%A1pen%C3%ADk,Prešovský kraj,Svidník,Šariš,360,49.3932,21.5412,3.77,38,1600
Varadka,/wiki/Varadka,Prešovský kraj,Bardejov,Horný Šariš,409,49.4125,21.3843,7.37,228,1470
Varechovce,/wiki/Varechovce,Prešovský kraj,Stropkov,undefined,318,49.2245,21.8059,10.59,149,1430
Varhaňovce,/wiki/Varha%C5%88ovce,Prešovský kraj,Prešov,Šariš,297,48.8558,21.3642,8.36,1516,1393
Varín,/wiki/Var%C3%ADn,Žilinský kraj,Žilina,Severné Považie,358,49.202222,18.872222,19.09,3859,1223
Vasiľov,/wiki/Vasi%C4%BEov,Žilinský kraj,Námestovo,Orava,650,49.3489,19.384,9.14,826,1554
Vavrečka,/wiki/Vavre%C4%8Dka,Žilinský kraj,Námestovo,Orava,645,49.3844,19.4694,8.96,1581,1600
Vavrinec,/wiki/Vavrinec_(okres_Vranov_nad_Top%C4%BEou),Prešovský kraj,Vranov nad Topľou,Šariš,285,49.0496,21.5961,5.45,55,1363
Vavrišovo,/wiki/Vavri%C5%A1ovo,Žilinský kraj,Liptovský Mikuláš,Liptov,680,49.068792,19.756853,9.91,690,1286
Važec,/wiki/Va%C5%BEec,Žilinský kraj,Liptovský Mikuláš,Liptov,788,49.059167,19.98,59.68,2415,1280
Včelince,/wiki/V%C4%8Delince,Banskobystrický kraj,Rimavská Sobota,Gemer,168,48.3857061,20.3042486,13.12,813,1332
Večelkov,/wiki/Ve%C4%8Delkov,Banskobystrický kraj,Rimavská Sobota,Novohrad,292,48.1623,19.9346,5.34,228,1548
Vechec,/wiki/Vechec,Prešovský kraj,Vranov nad Topľou,Horný Zemplín,184,48.8723,21.6251,17.27,3009,1402
Velčice,/wiki/Vel%C4%8Dice_(okres_Zlat%C3%A9_Moravce),Nitriansky kraj,Zlaté Moravce,Tekov,224,48.414722,18.303611,34.7,838,1232
Veličná,/wiki/Veli%C4%8Dn%C3%A1,Žilinský kraj,Dolný Kubín,Orava,462,49.204722,19.246389,29.3,1338,1272
Velušovce,/wiki/Velu%C5%A1ovce,Nitriansky kraj,Topoľčany,undefined,237,48.63325,18.099972,5.81,487,1389
Veľaty,/wiki/Ve%C4%BEaty,Košický kraj,Trebišov,Zemplín,160,48.523056,21.659444,12.04,820,1220
Veľká Čalomija,/wiki/Ve%C4%BEk%C3%A1_%C4%8Calomija,Banskobystrický kraj,Veľký Krtíš,Hont,142,48.0693,19.202,8.91,587,1244
Veľká Čausa,/wiki/Ve%C4%BEk%C3%A1_%C4%8Causa,Trenčiansky kraj,Prievidza,Horná Nitra,320,48.7775,18.6944,7.81,498,1358
Veľká Čierna,/wiki/Ve%C4%BEk%C3%A1_%C4%8Cierna,Žilinský kraj,Žilina,Rajecká kotlina,495,49.091667,18.588889,4.82,354,1361
Veľká Dolina,/wiki/Ve%C4%BEk%C3%A1_Dolina,Nitriansky kraj,Nitra,undefined,136,48.1851,18.0314,11.69,687,1956
Veľká Franková,/wiki/Ve%C4%BEk%C3%A1_Frankov%C3%A1,Prešovský kraj,Kežmarok,undefined,664,49.3358,20.2978,10.59,330,1296
Veľká Hradná,/wiki/Ve%C4%BEk%C3%A1_Hradn%C3%A1,Trenčiansky kraj,Trenčín,undefined,270,48.7701,18.14,11.88,749,1329
Veľká Ida,/wiki/Ve%C4%BEk%C3%A1_Ida,Košický kraj,Košice-okolie,Abov,218,48.5977,21.1674,31.01,3867,1251
Veľká Lehota,/wiki/Ve%C4%BEk%C3%A1_Lehota,Banskobystrický kraj,Žarnovica,Tekov,650,48.462222,18.560833,18.61,1087,1355
Veľká Lesná,/wiki/Ve%C4%BEk%C3%A1_Lesn%C3%A1,Prešovský kraj,Stará Ľubovňa,Spišský,605,49.3342,20.437,24.25,498,1338
Veľká Lodina,/wiki/Ve%C4%BEk%C3%A1_Lodina,Košický kraj,Košice-okolie,Šariš,258,48.8597,21.1566,19.72,305,1423
Veľká Lomnica,/wiki/Ve%C4%BEk%C3%A1_Lomnica,Prešovský kraj,Kežmarok,Spiš,678,49.1114,20.3605,19.12,4983,1257
Veľká Lúka,/wiki/Ve%C4%BEk%C3%A1_L%C3%BAka_(okres_Zvolen),Banskobystrický kraj,Zvolen,Podpoľanie,308,48.6297,19.1683,8.53,796,1281
Veľká Mača,/wiki/Ve%C4%BEk%C3%A1_Ma%C4%8Da,Trnavský kraj,Galanta,undefined,123,48.25,17.7,14.81,2538,1326
Veľká nad Ipľom,/wiki/Ve%C4%BEk%C3%A1_nad_Ip%C4%BEom,Banskobystrický kraj,Lučenec,Novohrad,169,48.2628,19.6188,24.42,921,1238
Veľká Paka,/wiki/Ve%C4%BEk%C3%A1_Paka,Trnavský kraj,Dunajská Streda,undefined,123,48.043056,17.400278,18.36,963,1250
Veľká Tŕňa,/wiki/Ve%C4%BEk%C3%A1_T%C5%95%C5%88a,Košický kraj,Trebišov,Zemplín,174,48.4677,21.6786,14.11,445,1220
Veľká Ves,/wiki/Ve%C4%BEk%C3%A1_Ves,Banskobystrický kraj,Poltár,Novohrad,204,48.381,19.675,9.8,441,1335
Veľká Ves nad Ipľom,/wiki/Ve%C4%BEk%C3%A1_Ves_nad_Ip%C4%BEom,Banskobystrický kraj,Veľký Krtíš,Hont,134,48.0797,19.0851,9.21,395,1252
Veľké Bierovce,/wiki/Ve%C4%BEk%C3%A9_Bierovce,Trenčiansky kraj,Trenčín,undefined,200,48.8525,17.9831,4.91,716,1332
Veľké Blahovo,/wiki/Ve%C4%BEk%C3%A9_Blahovo,Trnavský kraj,Dunajská Streda,Podunajsko,116,48.011111,17.579167,18.13,1583,1162
Veľké Borové,/wiki/Ve%C4%BEk%C3%A9_Borov%C3%A9,Žilinský kraj,Liptovský Mikuláš,Liptov,835,49.198333,19.516667,10.99,46,1646
Veľké Dravce,/wiki/Ve%C4%BEk%C3%A9_Dravce,Banskobystrický kraj,Lučenec,Novohrad,193,48.346641,19.837193,9.53,708,1350
Veľké Držkovce,/wiki/Ve%C4%BEk%C3%A9_Dr%C5%BEkovce,Trenčiansky kraj,Bánovce nad Bebravou,Horná Nitra,243,48.733792,18.181382,12.52,35,1400
Veľké Dvorany,/wiki/Ve%C4%BEk%C3%A9_Dvorany,Nitriansky kraj,Topoľčany,undefined,199,48.5574,18.0728,7.75,736,1156
Veľké Dvorníky,/wiki/Ve%C4%BEk%C3%A9_Dvorn%C3%ADky,Trnavský kraj,Dunajská Streda,Podunajsko,114,48,17.65,7.99,1322,1252
Veľké Hoste,/wiki/Ve%C4%BEk%C3%A9_Hoste,Trenčiansky kraj,Bánovce nad Bebravou,Horná Nitra,230,48.6792,18.1585,8.26,567,1329
Veľké Chlievany,/wiki/Ve%C4%BEk%C3%A9_Chlievany,Trenčiansky kraj,Bánovce nad Bebravou,Horná Nitra,217,48.7038,18.2267,5.15,501,1276
Veľké Chyndice,/wiki/Ve%C4%BEk%C3%A9_Chyndice,Nitriansky kraj,Nitra,undefined,174,48.2895,18.2853,5.05,325,1234
Veľké Kapušany,/wiki/Ve%C4%BEk%C3%A9_Kapu%C5%A1any,Košický kraj,Michalovce,Zemplín,109,48.553333,22.077222,29.62,8862,1214
Veľké Kosihy,/wiki/Ve%C4%BEk%C3%A9_Kosihy,Nitriansky kraj,Komárno,Podunajsko,110,47.7653,17.8833,24.27,950,1268
Veľké Kostoľany,/wiki/Ve%C4%BEk%C3%A9_Kosto%C4%BEany,Trnavský kraj,Piešťany,Považie,167,48.504444,17.726111,24.39,2778,1209
Veľké Kozmálovce,/wiki/Ve%C4%BEk%C3%A9_Kozm%C3%A1lovce,Nitriansky kraj,Levice,Tekov,170,48.272778,18.539444,5.92,698,1256
Veľké Kršteňany,/wiki/Ve%C4%BEk%C3%A9_Kr%C5%A1te%C5%88any,Trenčiansky kraj,Partizánske,undefined,215,48.645,18.4144,13.48,598,1271
Veľké Leváre,/wiki/Ve%C4%BEk%C3%A9_Lev%C3%A1re,Bratislavský kraj,Malacky,Záhorie,170,48.503056,17.001247,26.45,3617,1378
Veľké Lovce,/wiki/Ve%C4%BEk%C3%A9_Lovce,Nitriansky kraj,Nové Zámky,Tekov,162,48.063889,18.337222,25.85,1838,1247
Veľké Ludince,/wiki/Ve%C4%BEk%C3%A9_Ludince,Nitriansky kraj,Levice,Dolná Nitra,173,47.9635,18.5089,31.8,1443,1282
Veľké Orvište,/wiki/Ve%C4%BEk%C3%A9_Orvi%C5%A1te,Trnavský kraj,Piešťany,Považie,164,48.620556,17.79,3.84,1068,1113
Veľké Ozorovce,/wiki/Ve%C4%BEk%C3%A9_Ozorovce,Košický kraj,Trebišov,Zemplín,180,48.6629,21.6117,13.77,755,1304
Veľké Pole,/wiki/Ve%C4%BEk%C3%A9_Pole,Banskobystrický kraj,Žarnovica,Tekov,556,48.55,18.566667,35.62,431,1332
Veľké Raškovce,/wiki/Ve%C4%BEk%C3%A9_Ra%C5%A1kovce,Košický kraj,Michalovce,Zemplín,100,48.5554,21.9108,12,295,1332
Veľké Revištia,/wiki/Ve%C4%BEk%C3%A9_Revi%C5%A1tia,Košický kraj,Sobrance,Zemplín,110,48.742342,22.091161,10.19,524,1335
Veľké Ripňany,/wiki/Ve%C4%BEk%C3%A9_Rip%C5%88any,Nitriansky kraj,Topoľčany,undefined,156,48.5,18,23.68,2042,1196
Veľké Rovné,/wiki/Ve%C4%BEk%C3%A9_Rovn%C3%A9,Žilinský kraj,Bytča,Stredné Považie,383,49.2911,18.5833,40.6,3750,1408
Veľké Slemence,/wiki/Ve%C4%BEk%C3%A9_Slemence,Košický kraj,Michalovce,Zemplín,103,48.5096,22.147,9.97,567,1332
Veľké Straciny,/wiki/Ve%C4%BEk%C3%A9_Straciny,Banskobystrický kraj,Veľký Krtíš,Novohrad,210,48.1963,19.3954,6.28,177,1236
Veľké Teriakovce,/wiki/Ve%C4%BEk%C3%A9_Teriakovce,Banskobystrický kraj,Rimavská Sobota,Malohont,229,48.4336,19.9663,22.35,831,false
Veľké Trakany,/wiki/Ve%C4%BEk%C3%A9_Trakany,Košický kraj,Trebišov,Zemplín,101,48.3925,22.0939,10.5,1439,1329
Veľké Turovce,/wiki/Ve%C4%BEk%C3%A9_Turovce,Nitriansky kraj,Levice,Hont,135,48.1039,18.9546,9.19,759,1156
Veľké Uherce,/wiki/Ve%C4%BEk%C3%A9_Uherce,Trenčiansky kraj,Partizánske,Horná Nitra,230,48.6065478,18.4379989,27.79,2017,1274
Veľké Úľany,/wiki/Ve%C4%BEk%C3%A9_%C3%9A%C4%BEany,Trnavský kraj,Galanta,Dolné Považie,119,48.166667,17.574722,41.86,4689,1221
Veľké Vozokany,/wiki/Ve%C4%BEk%C3%A9_Vozokany,Nitriansky kraj,Zlaté Moravce,Tekov,150,48.320833,18.4125,9.88,457,1209
Veľké Zálužie,/wiki/Ve%C4%BEk%C3%A9_Z%C3%A1lu%C5%BEie,Nitriansky kraj,Nitra,Nitra a okolie,180,48.309444,17.938889,32.1,4238,1261
Veľké Zlievce,/wiki/Ve%C4%BEk%C3%A9_Zlievce,Banskobystrický kraj,Veľký Krtíš,Novohrad,210,48.2022,19.4517,16.3,503,1245
Veľkrop,/wiki/Ve%C4%BEkrop,Prešovský kraj,Stropkov,undefined,283,49.2401,21.7473,10.44,245,1408
Veľký Biel,/wiki/Ve%C4%BEk%C3%BD_Biel,Bratislavský kraj,Senec,Podunajsko,131,48.216667,17.366667,10.16,2850,1209
Veľký Blh,/wiki/Ve%C4%BEk%C3%BD_Blh,Banskobystrický kraj,Rimavská Sobota,Gemer,198,48.445,20.1171,33.01,1182,1331
Veľký Cetín,/wiki/Ve%C4%BEk%C3%BD_Cet%C3%ADn,Nitriansky kraj,Nitra,Ponitrie,132,48.2214,18.1955,16.87,1545,1239
Veľký Čepčín,/wiki/Ve%C4%BEk%C3%BD_%C4%8Cep%C4%8D%C3%ADn,Žilinský kraj,Turčianske Teplice,Turiec,470,48.893106,18.808958,6.78,252,1262
Veľký Ďur,/wiki/Ve%C4%BEk%C3%BD_%C4%8Eur,Nitriansky kraj,Levice,Tekov,180,48.2072,18.4457,22.02,1254,1205
Veľký Folkmar,/wiki/Ve%C4%BEk%C3%BD_Folkmar,Košický kraj,Gelnica,Spiš,370,48.85,21.016667,23.1,903,1336
Veľký Grob,/wiki/Ve%C4%BEk%C3%BD_Grob,Trnavský kraj,Galanta,Dolné považie/ Podunajsko,122,48.25,17.494444,23.55,1368,1335
Veľký Horeš,/wiki/Ve%C4%BEk%C3%BD_Hore%C5%A1,Košický kraj,Trebišov,Zemplín,99,48.383333,21.905556,18.24,1045,1214
Veľký Kamenec,/wiki/Ve%C4%BEk%C3%BD_Kamenec,Košický kraj,Trebišov,Zemplín,123,48.3611,21.8054,12.72,756,1280
Veľký Klíž,/wiki/Ve%C4%BEk%C3%BD_Kl%C3%AD%C5%BE,Trenčiansky kraj,Partizánske,Hornonitriansky,250,48.5511,18.3666,42.4,907,1244
Veľký Krtíš,/wiki/Ve%C4%BEk%C3%BD_Krt%C3%AD%C5%A1,Banskobystrický kraj,Veľký Krtíš,Novohrad,200,48.215,19.338056,15.03,11755,1245
Veľký Kýr,/wiki/Ve%C4%BEk%C3%BD_K%C3%BDr,Nitriansky kraj,Nové Zámky,Podunajsko,128,48.181667,18.153333,23.64,2965,1113
Veľký Lapáš,/wiki/Ve%C4%BEk%C3%BD_Lap%C3%A1%C5%A1,Nitriansky kraj,Nitra,undefined,160,48.2901,18.1857,8.16,1739,1113
Veľký Lipník,/wiki/Ve%C4%BEk%C3%BD_Lipn%C3%ADk_(obec),Prešovský kraj,Stará Ľubovňa,Spiš,530,49.375,20.497222,27.51,935,1338
Veľký Lom,/wiki/Ve%C4%BEk%C3%BD_Lom,Banskobystrický kraj,Veľký Krtíš,Novohrad,424,48.339444,19.371111,10.64,162,1573
Veľký Meder,/wiki/Ve%C4%BEk%C3%BD_Meder,Trnavský kraj,Dunajská Streda,Podunajsko,112,47.856389,17.770556,55.55,8612,1268
Veľký Slavkov,/wiki/Ve%C4%BEk%C3%BD_Slavkov,Prešovský kraj,Poprad,undefined,683,49.0958,20.2795,12.21,1462,1251
Veľký Slivník,/wiki/Ve%C4%BEk%C3%BD_Slivn%C3%ADk,Prešovský kraj,Prešov,Šariš,391,49.1136,21.2749,6.09,326,1282
Veľký Šariš,/wiki/Ve%C4%BEk%C3%BD_%C5%A0ari%C5%A1,Prešovský kraj,Prešov,Šariš,269,49.038333,21.191667,25.73,6426,1217
Veľopolie,/wiki/Ve%C4%BEopolie,Prešovský kraj,Humenné,Zemplín,179,48.9918,21.9522,7.86,363,1430
Vernár,/wiki/Vern%C3%A1r,Prešovský kraj,Poprad,Poprad,778,48.916667,20.266667,52.88,581,1295
Veselé,/wiki/Vesel%C3%A9_(okres_Pie%C5%A1%C5%A5any),Trnavský kraj,Piešťany,Považie,161,48.546944,17.735278,13.87,1234,1390
Veterná Poruba,/wiki/Vetern%C3%A1_Poruba,Žilinský kraj,Liptovský Mikuláš,Liptov,820,49.1091,19.6763,4.73,380,1273
